,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1970 [YR1970],NaN,NaN,NaN,NaN,NaN,NaN,NaN,1708729730,NaN,NaN,NaN,NaN,NaN,33682985316,40863400470,16.41922639,7.172186576,7.468685735,4.39795E+11,4.35485E+11,3.69765E+11,4.27422E+11,NaN,NaN,NaN,36851000000,36420000000,4781000000,NaN,NaN,NaN,NaN,12.97386774,26.19196223,22519702615,30293726079,41271138985,40788442155,5354462986,5455258148,NaN,0.615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7021,12904533,NaN,2001245,10505755,75.96646483,NaN,NaN,NaN,18493980.6,7682300,NaN,NaN,1.821287848,NaN,NaN,13.25058063,15389571467,1555000012,NaN,NaN,10.17169615,5.13316856,NaN,1.686510037,42.59857263,NaN,NaN,NaN,NaN,17.8,4415,12507000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.69763415,5.584824481,22.57426792,5056000000,5.590456377,5.465277797,2.279472562,NaN,NaN,NaN,NaN,NaN,NaN,2.966035577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1971 [YR1971],NaN,NaN,NaN,NaN,NaN,NaN,NaN,3357977441,NaN,NaN,NaN,NaN,NaN,36810495966,44845749633,9.674345882,4.003683534,4.03787627,4.57403E+11,4.5307E+11,3.84397E+11,4.41862E+11,NaN,NaN,NaN,40314000000,39857000000,5103000000,NaN,NaN,NaN,NaN,12.65813365,25.59160589,23210044726,33224445920,45149512823,44637697391,5715085676,5839399709,NaN,0.561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.02136,NaN,NaN,NaN,96.54105,1685671,9800,14840092,NaN,2049221,10887779,71.03214252,NaN,NaN,NaN,16857000,7682300,NaN,NaN,1.830461359,NaN,NaN,11.0855012,16124808953,2657464308,NaN,NaN,10.79604579,5.185988547,NaN,1.962249422,42.33144813,NaN,NaN,NaN,NaN,17.4,4351,12937000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.26116623,6.423086672,21.62366883,5228000000,5.592867804,4.761992625,2.005585184,NaN,NaN,NaN,NaN,NaN,NaN,2.763151709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.31000137,NaN,NaN,NaN,NaN,NaN
1972 [YR1972],NaN,NaN,NaN,NaN,NaN,NaN,NaN,6339772676,NaN,NaN,NaN,NaN,NaN,43062124156,51129305043,7.486690575,3.91252353,4.499634854,4.75299E+11,4.73456E+11,3.9805E+11,4.56607E+11,NaN,NaN,NaN,44484000000,44279000000,5704000000,NaN,NaN,NaN,NaN,12.8225879,24.79318407,21358813416,35711857382,51967289720,51727803738,6663551402,6220794393,NaN,0.615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682318,10400,10781927,NaN,2066154,11110846,71.92666823,NaN,NaN,NaN,17047000,7682300,NaN,NaN,1.83630428,NaN,NaN,12.03695143,18723917473,4575820877,NaN,NaN,11.44640999,6.189126597,NaN,0.783231545,45.91358691,NaN,NaN,NaN,NaN,16.8,4217,13177000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.59533296,6.330870394,18.99816927,5028000000,6.133805912,4.692055501,1.933395492,NaN,NaN,NaN,NaN,NaN,NaN,2.685620605,NaN,18.08515421,17.86709828,21.89941675,20.42756946,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1973 [YR1973],NaN,NaN,NaN,NaN,NaN,NaN,NaN,6213814800,NaN,NaN,NaN,NaN,NaN,53121655258,62119678632,2.01434078,2.613723151,3.041994686,4.87722E+11,4.87859E+11,4.14353E+11,4.74392E+11,NaN,NaN,NaN,49747000000,49763000000,7040000000,NaN,NaN,NaN,NaN,14.15160713,25.16935695,21628913636,36431215888,63737347854,63757847534,9019859065,7022421525,NaN,0.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.12441,NaN,NaN,NaN,95.15404,1672939,9200,16997800,NaN,2076844,11303156,74.88317213,NaN,NaN,NaN,14924000,7682300,NaN,NaN,2.616842967,NaN,NaN,11.31142332,22528293761,3692170064,NaN,NaN,12.48699272,8.982713793,NaN,-1.503875005,49.80380726,NaN,NaN,NaN,NaN,16.1,4014,13380000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.05696759,6.315477161,17.33476904,7393000000,5.707648974,4.100388569,2.113863859,NaN,NaN,NaN,NaN,NaN,NaN,2.379346796,NaN,18.48955716,17.04424387,22.12361985,19.48057169,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1974 [YR1974],NaN,NaN,NaN,NaN,NaN,NaN,NaN,5329033239,NaN,NaN,NaN,NaN,NaN,73552174142,81487775938,-6.043554219,4.103362161,3.740361819,5.07735E+11,5.06106E+11,4.36119E+11,4.97731E+11,NaN,NaN,NaN,60272000000,60050000000,7925000000,NaN,NaN,NaN,NaN,13.14872578,26.36215822,28190259391,34229475603,88831245394,88504053058,11680176861,11737656595,NaN,0.551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.30229,NaN,NaN,NaN,94.52301,1596281,10484,16367969,NaN,2108402,11614598,67.78299786,NaN,NaN,NaN,14778000,7682300,NaN,NaN,3.870477273,NaN,NaN,10.24976092,26111135904,2909441480,NaN,NaN,14.41207076,16.38150025,NaN,-6.020286933,44.87141625,NaN,NaN,NaN,NaN,15.3,3757,13723000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.72577295,8.836919486,20.50403137,11982000000,5.714640898,8.414454265,2.205164121,NaN,NaN,NaN,NaN,NaN,NaN,2.262802699,NaN,18.17095832,18.08468277,21.68448543,20.32950624,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1975 [YR1975],NaN,NaN,NaN,NaN,NaN,NaN,NaN,3989818897,NaN,NaN,NaN,NaN,NaN,80829772456,1.00155E+11,9.781410132,1.349916787,1.855128264,5.14589E+11,5.15495E+11,4.55461E+11,5.00025E+11,1.91881E+11,72005000000,2.73873E+11,71159000000,71300000000,10160000000,NaN,NaN,NaN,NaN,14.27788474,29.00968254,28915428178,37577600998,97171924075,97364468114,13874095316,14315171378,NaN,0.655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.06926,NaN,NaN,NaN,97.27922,1632716,9204,17767379,NaN,2112847,11780153,68.82262602,NaN,NaN,NaN,13573000,7682300,NaN,NaN,4.428159891,NaN,NaN,12.96011472,32432988032,2696244078,1319,1171000000,16.59729448,16.49058788,NaN,-5.33927647,45.82006493,NaN,NaN,NaN,NaN,14.4,3471,13893000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.53477772,11.87486662,22.43470624,10697000000,5.040500762,9.768252315,1.951243768,NaN,NaN,NaN,NaN,NaN,NaN,2.267315593,NaN,21.30299751,19.90190981,19.06154629,22.10261527,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1976 [YR1976],NaN,NaN,NaN,NaN,NaN,NaN,NaN,3862096210,NaN,NaN,NaN,NaN,NaN,87278505023,1.10229E+11,3.907434761,2.5876962,2.392262107,5.27905E+11,5.27827E+11,4.63199E+11,5.11046E+11,1.90714E+11,71236000000,2.78533E+11,83234000000,83220000000,11253000000,NaN,NaN,NaN,NaN,13.5197155,26.90006488,27497595502,39045921242,1.04921E+11,1.04904E+11,14185049792,14038825161,NaN,0.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8324,NaN,NaN,NaN,98.30379,1638955,10439,17448064,NaN,2112387,11920613,68.36448843,NaN,NaN,NaN,14472000,7682300,NaN,NaN,4.859947468,NaN,NaN,12.69260394,38091261964,2125773331,1229,1340000000,18.80853278,14.01858653,NaN,-3.597588769,43.96316409,NaN,NaN,NaN,NaN,13.5,3185,14033000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.5976069,12.76315828,19.73121624,12232000000,5.325713401,9.562913212,1.566004212,NaN,NaN,NaN,NaN,NaN,NaN,2.216612107,NaN,23.68022683,20.32823125,20.66638325,22.60854939,0,NaN,NaN,57.34000015,NaN,NaN,NaN,NaN,NaN
1977 [YR1977],NaN,NaN,NaN,NaN,NaN,NaN,NaN,3319307783,NaN,NaN,NaN,NaN,NaN,90187112894,1.1452E+11,7.143804848,3.597427567,2.955767772,5.46896E+11,5.43429E+11,4.85233E+11,5.27605E+11,1.98107E+11,72996000000,2.86553E+11,96074000000,95379000000,13469000000,NaN,NaN,NaN,NaN,14.01940171,28.66956721,30115013684,41835285656,1.10202E+11,1.09405E+11,15449644414,16144757972,NaN,0.419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.34531,NaN,NaN,NaN,99.97696,1671517,11126,14417267,NaN,2114608,12077392,72.42959497,NaN,NaN,NaN,14843000,7682300,NaN,NaN,5.187339861,NaN,NaN,10.50989312,41204274717,2346914303,1185,1483000000,21.12382934,11.41819924,NaN,-1.385051321,40.34275663,NaN,NaN,NaN,NaN,12.6,2929,14192000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.50669385,13.61313021,20.24086385,13511000000,6.571021398,10.08315427,1.636193655,NaN,NaN,NaN,NaN,NaN,NaN,2.247202208,NaN,23.65260112,20.56227491,19.39980989,22.99581573,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1978 [YR1978],NaN,NaN,NaN,NaN,NaN,NaN,NaN,3822366657,NaN,NaN,NaN,NaN,NaN,97003024607,1.21419E+11,2.251981319,0.896879846,0.446951283,5.51801E+11,5.45857E+11,4.92313E+11,5.28635E+11,1.98689E+11,72680000000,2.96591E+11,1.04919E+11,1.03632E+11,14295000000,NaN,NaN,NaN,NaN,13.62479627,28.21509927,28704146343,42777408474,1.18339E+11,1.16887E+11,16123392736,17265959847,NaN,0.546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.94996,NaN,NaN,NaN,99.98407,1699306,10236,25274482,NaN,2117518,12240482,70.74853719,NaN,NaN,NaN,16635000,7682300,NaN,NaN,4.256278388,NaN,NaN,10.34460058,45574851481,2709271686,1116,883000000,22.81477627,8.235700845,NaN,1.052609394,40.81701122,NaN,NaN,NaN,NaN,11.9,2718,14358000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.30028686,14.1659178,15.41278157,15567000000,5.867007851,9.089906154,1.722642332,NaN,NaN,NaN,NaN,NaN,NaN,2.21568857,NaN,24.53416445,20.43290538,19.41106017,23.07780288,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1979 [YR1979],NaN,NaN,NaN,NaN,NaN,NaN,NaN,5486014814,NaN,NaN,NaN,NaN,NaN,1.08253E+11,1.3905E+11,7.096763032,4.043486692,4.027801054,5.74113E+11,5.67844E+11,5.14044E+11,5.49556E+11,2.06588E+11,75673000000,3.08544E+11,1.18587E+11,1.17112E+11,16968000000,NaN,NaN,NaN,NaN,14.30848238,29.66514036,31020507259,45813219785,1.34712E+11,1.33036E+11,19275247075,20687265705,NaN,0.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9051,NaN,NaN,NaN,99.97685,1711232,8702,23343860,NaN,2118609,12395391,69.80682458,NaN,NaN,NaN,17270000,7682300,NaN,NaN,6.074890812,NaN,NaN,10.76951266,52472841974,3265739207,1011,2005310000,24.89594173,8.634568102,NaN,0.45145105,40.30500814,NaN,NaN,NaN,NaN,11.3,2557,14514000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.79943514,12.2444724,15.22557184,18191000000,5.455336143,10.64860443,1.768216595,NaN,NaN,NaN,NaN,NaN,NaN,2.192729371,NaN,23.73447342,19.79727963,22.25170584,22.2452714,0,NaN,NaN,63.84999847,NaN,NaN,NaN,NaN,NaN
1980 [YR1980],NaN,NaN,NaN,NaN,NaN,NaN,NaN,6366460013,NaN,NaN,NaN,NaN,NaN,1.20578E+11,1.58834E+11,7.065893414,3.034245871,3.18696589,5.91533E+11,5.8594E+11,5.23415E+11,5.66706E+11,2.13697E+11,78934000000,3.2137E+11,1.34424E+11,1.32983E+11,22093000000,NaN,NaN,NaN,NaN,16.43530917,32.34392668,31051464304,49050333064,1.49776E+11,1.4817E+11,24616155989,23827298050,NaN,0.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.81767,NaN,NaN,NaN,99.95414,1718352,8994,16402312,NaN,2122700,12569300,73.25324989,NaN,NaN,NaN,17786000,7682300,NaN,NaN,6.267167131,NaN,NaN,11.06799618,58472143186,5146205321,1007,4948400000,27.41935484,10.01657871,NaN,-0.034005823,40.53971017,NaN,NaN,NaN,NaN,10.8,2443,14692000,NaN,6582,13567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.47799198,11.13926396,17.45759662,22399000000,5.204430915,13.83237857,2.140201012,NaN,NaN,NaN,NaN,NaN,NaN,2.248956904,NaN,23.39760757,20.44129025,23.3736911,22.73403559,0,NaN,NaN,66.18000031,NaN,NaN,NaN,NaN,NaN
1981 [YR1981],NaN,NaN,NaN,NaN,NaN,NaN,NaN,4824242557,NaN,NaN,NaN,NaN,NaN,1.45206E+11,1.76831E+11,-4.853870875,3.337768138,4.000070281,6.11277E+11,6.09379E+11,5.49847E+11,5.87327E+11,2.18575E+11,80552000000,3.37077E+11,1.52142E+11,1.51603E+11,22682000000,NaN,NaN,NaN,NaN,14.9084408,31.6487229,33987740053,46669493233,1.76642E+11,1.76016E+11,26334610473,29570416812,NaN,0.411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.66025,NaN,NaN,NaN,99.90612,1711037,9185,23703676,NaN,2134561,12792439,71.13826706,NaN,NaN,NaN,18226000,7682300,NaN,NaN,5.065421689,NaN,NaN,10.37238784,64883958302,3481111038,982,7788180000,30.02081165,9.524991743,13.62457627,2.107593484,39.35908559,NaN,NaN,NaN,NaN,10.4,2367,14927000,NaN,6341,14929,NaN,31.3,NaN,NaN,NaN,NaN,NaN,73.63505987,16.00640297,17.4877109,26215000000,4.561255981,13.59295875,1.805176077,NaN,NaN,NaN,NaN,NaN,NaN,2.296601945,NaN,23.59440523,21.49307883,23.03442532,23.67525075,0,NaN,NaN,65.51999664,NaN,NaN,NaN,NaN,NaN
1982 [YR1982],NaN,NaN,NaN,NaN,NaN,NaN,NaN,9995391403,NaN,NaN,NaN,NaN,NaN,1.55894E+11,1.83062E+11,2.36124326,3.328441934,1.885787606,6.31623E+11,6.2087E+11,5.8038E+11,6.06486E+11,2.23156E+11,82549000000,3.48682E+11,1.75614E+11,1.72238E+11,23774000000,NaN,NaN,NaN,NaN,13.53764506,30.3671689,37919284808,47771473497,1.9377E+11,1.90045E+11,26231932031,32610614587,NaN,0.561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7661,NaN,NaN,NaN,99.093,1690779,8841,14186565,NaN,2175007,13002993,71.06777892,NaN,NaN,NaN,19443000,7682300,NaN,NaN,4.212038205,NaN,NaN,7.578118261,67623736603,8559855686,931,4921550000,33.42872008,11.70950649,15.01334746,1.416316502,37.71128726,NaN,NaN,NaN,NaN,10.1,2320,15178000,NaN,6603,15737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.04447528,18.21982862,19.35977616,26667000000,4.571457788,14.43454212,1.456537038,NaN,NaN,NaN,NaN,NaN,NaN,2.393265216,NaN,23.32558908,21.61615817,22.03640881,23.83522954,0,NaN,NaN,65.37999725,NaN,NaN,NaN,NaN,NaN
1983 [YR1983],NaN,NaN,NaN,NaN,NaN,NaN,NaN,11987781860,NaN,NaN,NaN,NaN,NaN,1.44129E+11,1.77829E+11,0.520534788,-2.220470122,-1.224090719,6.17598E+11,6.1327E+11,5.724E+11,5.91739E+11,2.13599E+11,75760000000,3.47105E+11,1.89157E+11,1.87682E+11,25709000000,NaN,NaN,NaN,NaN,13.59135533,29.21488499,34719100248,48020140635,1.7703E+11,1.7565E+11,24060832943,27658399626,NaN,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2899,NaN,NaN,NaN,98.11419,1650567,9056,31068963,NaN,2206835,13162165,73.13323919,NaN,NaN,NaN,19249000,7682300,NaN,NaN,4.389852474,NaN,NaN,8.329278498,78043813328,12325047371,930,9334800000,36.78459938,10.15782125,12.84978814,2.050553824,39.64521535,NaN,NaN,NaN,NaN,9.8,2289,15369000,NaN,6930,13818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.39876365,23.15693871,20.18078033,21458000000,5.708760571,10.82845008,1.43617882,NaN,NaN,NaN,NaN,NaN,NaN,2.519811819,NaN,25.6094144,21.74437108,23.64841298,24.25075466,0,NaN,NaN,65.87000275,NaN,NaN,NaN,NaN,NaN
1984 [YR1984],NaN,NaN,NaN,NaN,NaN,NaN,NaN,9886483620,NaN,NaN,NaN,NaN,NaN,1.56504E+11,1.86678E+11,7.630423056,4.581297219,4.160686448,6.45892E+11,6.38786E+11,5.94032E+11,6.19077E+11,2.20403E+11,76910000000,3.59588E+11,2.13378E+11,2.10778E+11,28970000000,NaN,NaN,NaN,NaN,13.57684485,28.58214061,36797865841,51684280518,1.93242E+11,1.90888E+11,26236189096,28996558594,NaN,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.70036,NaN,NaN,NaN,96.30331,1605258,8785,28602111,NaN,2236626,13307374,73.20813603,NaN,NaN,NaN,21739000,7682300,NaN,NaN,4.226477567,NaN,NaN,7.966548258,89890461342,11008031767,1009,10108440000,38.24141519,7.863174583,12.46483051,3.371702558,39.26932486,NaN,NaN,NaN,NaN,9.6,2263,15544000,NaN,7170,15415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.8115508,24.35702705,18.73825857,25919000000,5.55415402,9.012942585,1.269038117,NaN,NaN,NaN,NaN,NaN,NaN,2.505233651,NaN,26.51069932,21.04340654,25.30225725,23.60646365,0,NaN,NaN,66.16999817,NaN,NaN,NaN,NaN,NaN
1985 [YR1985],NaN,NaN,NaN,NaN,NaN,NaN,NaN,8361034037,NaN,NaN,NaN,NaN,NaN,1.43745E+11,1.88953E+11,15.43902858,5.249329609,5.089236731,6.79797E+11,6.71296E+11,6.167E+11,6.48071E+11,2.35492E+11,80838000000,3.78059E+11,2.34973E+11,2.31661E+11,35848000000,NaN,NaN,NaN,NaN,15.25622093,32.56161346,42921169405,59663831359,1.80235E+11,1.77695E+11,27497123571,31190457927,NaN,0.483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.60592,NaN,NaN,NaN,96.34697,1542101,9534,24942194,NaN,2271988,13486012,74.68995487,NaN,NaN,NaN,20963000,7682300,NaN,NaN,4.97687473,NaN,NaN,9.196251261,1.16617E+11,9539764704,1028,15263050000,40.81685744,4.628255278,14.0095339,7.443889194,42.04874603,NaN,NaN,NaN,NaN,9.3,2231,15758000,NaN,NaN,18459,NaN,32.5,NaN,NaN,NaN,NaN,NaN,74.71347987,26.91108933,18.13093287,25889000000,5.260094377,6.756610434,1.259844457,NaN,NaN,NaN,NaN,70400,70400,2.523268379,NaN,26.48304273,22.54344116,24.53676284,25.14969805,0,NaN,NaN,66.75,NaN,NaN,NaN,NaN,NaN
1986 [YR1986],NaN,NaN,NaN,NaN,NaN,NaN,NaN,10346341272,NaN,NaN,NaN,NaN,NaN,1.45078E+11,1.96786E+11,3.783274207,4.037528851,3.703811785,7.07244E+11,6.96159E+11,6.45271E+11,6.69506E+11,2.42454E+11,81353000000,3.97957E+11,2.6024E+11,2.55594E+11,39059000000,NaN,NaN,NaN,NaN,15.008838,33.08907163,42820559007,61921077701,1.82037E+11,1.78787E+11,27321628428,32912702854,NaN,0.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.60923,NaN,NaN,NaN,97.0215,1520210,9083,24001774,NaN,2314338,13704062,74.06400051,NaN,NaN,NaN,20677000,7682300,NaN,NaN,3.229895381,NaN,NaN,10.0686194,1.38326E+11,6584902280,1162,22661000000,44.51092612,6.454999062,16.21694915,8.026866764,41.5969874,NaN,NaN,NaN,NaN,9.1,2190,16018400,NaN,NaN,19194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.57844088,22.82888029,18.17422738,26104000000,5.339103832,4.622227341,1.262120384,NaN,NaN,NaN,NaN,NaN,NaN,2.540429752,NaN,26.19005533,22.60989856,23.96558479,25.50184445,0,NaN,NaN,67.98000336,NaN,NaN,NaN,NaN,NaN
1987 [YR1987],NaN,NaN,NaN,NaN,NaN,NaN,NaN,12583630027,NaN,NaN,NaN,NaN,NaN,1.50482E+11,2.03821E+11,10.02533824,2.551170459,2.520189266,7.25287E+11,7.13704E+11,6.53053E+11,6.8101E+11,2.44846E+11,83579000000,4.17216E+11,2.8571E+11,2.8048E+11,44264000000,NaN,NaN,NaN,NaN,15.49263239,32.58478877,40795194318,68128875184,1.89062E+11,1.85601E+11,29290629963,32314716781,NaN,0.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.49864,NaN,NaN,NaN,97.57306,1514575,9660,19899619,NaN,2354687,13909213,76.5402249,NaN,NaN,NaN,19600000,7682300,NaN,NaN,3.357255191,NaN,NaN,9.657493307,1.56595E+11,7282528559,1427,57498550000,48.30905307,7.055940065,14.88177966,7.498316547,43.96170943,NaN,NaN,NaN,NaN,8.8,2138,16263900,NaN,NaN,21150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.01696247,20.93769507,17.78976663,29318000000,5.466893548,4.868463652,1.326444689,NaN,NaN,NaN,NaN,NaN,NaN,2.372988832,NaN,25.75163627,23.26449897,22.73048841,26.22134332,0,NaN,NaN,67.66999817,NaN,NaN,NaN,NaN,NaN
1988 [YR1988],NaN,NaN,NaN,NaN,NaN,NaN,NaN,16852981546,NaN,NaN,NaN,NaN,NaN,1.89249E+11,2.33103E+11,8.450291127,5.743381585,5.681676319,7.66943E+11,7.54254E+11,6.85284E+11,7.2341E+11,2.65342E+11,89153000000,4.42493E+11,3.23889E+11,3.17803E+11,51780000000,NaN,NaN,NaN,NaN,15.9869585,32.63463718,45374515246,73885963478,2.35658E+11,2.3123E+11,37674621653,39231664726,NaN,0.461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.39764,NaN,13.24973011,NaN,98.24894,1529781,13080,21891006,NaN,2398326,14133874,76.72277901,NaN,NaN,NaN,18136000,7682300,NaN,NaN,4.140746321,NaN,NaN,8.133561729,1.85031E+11,10337173661,1393,40964150000,51.7950052,7.205622464,13.36144068,6.415438586,45.72677677,NaN,NaN,NaN,NaN,8.4,2076,16532200,NaN,NaN,22256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.19698283,16.18896466,23.86988076,36095000000,5.219498131,4.038683835,1.528401577,NaN,NaN,NaN,NaN,NaN,NaN,2.161814883,NaN,24.24843079,23.17861984,22.76012169,25.67638913,0,NaN,NaN,67.31999969,NaN,NaN,NaN,NaN,NaN
