,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1970 [YR1970],NaN,NaN,NaN,NaN,NaN,NaN,NaN,1805764300,NaN,NaN,NaN,NaN,NaN,13161188357,15443421415,NaN,6.321142632,NaN,1.21827E+11,1.21417E+11,1.26147E+11,1.24901E+11,NaN,NaN,NaN,29047294000,29180746000,7956564000,NaN,NaN,NaN,NaN,27.39175635,54.86039078,29390447938,25307076695,15373005557,15443633766,4210936227,4222754697,NaN,0.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,870,3070552,NaN,2594215,4872871,9.723726977,NaN,NaN,NaN,1586000,82580,NaN,NaN,0.376805903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.29973468,6.45138989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,2964,7467086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.90424038,2.542447599,3.776409417,3549000000,9.53034458,8.31372182,7.191441429,NaN,NaN,NaN,NaN,NaN,NaN,1.380130121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1971 [YR1971],NaN,NaN,NaN,NaN,NaN,NaN,NaN,2455021252,NaN,NaN,NaN,NaN,NaN,15271022773,17375538465,6.408084055,5.114968585,5.211078904,1.28059E+11,1.27744E+11,1.32473E+11,1.3109E+11,NaN,NaN,NaN,32427439000,32599774000,8766873000,NaN,NaN,NaN,NaN,27.03535423,54.38047081,31238377873,26928775441,17858486067,17953394647,4828104968,4883423835,NaN,0.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.98092,11.94622,NaN,NaN,NaN,90.95584,531934,960,3545643,NaN,2602592,4897890,13.11963691,NaN,NaN,NaN,1587000,82580,NaN,NaN,0.340292092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.48990116,6.204374575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.7,2810,7500482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.416153,2.038540087,3.361769988,4190000000,9.612433349,8.162097451,5.41468407,NaN,NaN,NaN,NaN,NaN,NaN,1.246106954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.09999847,NaN,NaN,NaN,NaN,NaN
1972 [YR1972],NaN,NaN,NaN,NaN,NaN,NaN,NaN,3280220049,NaN,NaN,NaN,NaN,NaN,18861094605,20827473371,10.14509779,6.207861086,6.048163791,1.36009E+11,1.3547E+11,1.41247E+11,1.3971E+11,NaN,NaN,NaN,37057943000,37213627000,9979951000,NaN,NaN,NaN,NaN,26.93066639,54.29601961,35032670592,29660726042,22059612477,22152287041,5940800643,6036690874,NaN,0.086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.06565,12.25699,NaN,NaN,NaN,90.16531,534895,1080,3318492,NaN,2617008,4927193,11.53673293,NaN,NaN,NaN,1588000,82580,NaN,NaN,0.330009746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.17337014,7.599931595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.2,2624,7544201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.73797233,1.994948724,3.01040745,5216000000,9.092880731,7.131744905,4.70452253,NaN,NaN,NaN,NaN,NaN,NaN,1.202286665,NaN,25.91540236,17.8887855,28.20261667,27.74114883,3087141995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1973 [YR1973],NaN,NaN,NaN,NaN,NaN,NaN,NaN,4335902626,NaN,NaN,NaN,NaN,NaN,25299873331,27135197432,5.440721326,4.890435317,4.845794537,1.4266E+11,1.42034E+11,1.49638E+11,1.47484E+11,NaN,NaN,NaN,41997559000,42149013000,11305477000,NaN,NaN,NaN,NaN,26.91936691,54.45681974,38379374860,31274483490,29515467707,29621908075,7945377047,8127807998,NaN,0.146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.85323,12.20057,NaN,NaN,NaN,88.81081,528541,1300,3787094,NaN,2630789,4955326,10.31504722,NaN,NaN,NaN,1514000,82580,NaN,NaN,0.408574528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.29512936,8.045541911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.1,2400,7586115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.36074271,2.166289753,3.155917217,7119000000,9.589356021,7.504645086,4.902734688,NaN,NaN,NaN,NaN,NaN,NaN,1.184988573,NaN,27.61209086,18.19695102,29.76190476,28.2436891,3598032020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1974 [YR1974],NaN,NaN,NaN,NaN,NaN,NaN,NaN,6428287967,NaN,NaN,NaN,NaN,NaN,30105532353,35357094636,10.71102166,3.942138071,4.266593354,1.48284E+11,1.48094E+11,1.54149E+11,1.51799E+11,NaN,NaN,NaN,47801145000,48041977000,13917002000,NaN,NaN,NaN,NaN,29.11436954,59.56773211,41029622404,34624300189,35189299912,35366590842,10245142815,10716325088,NaN,0.181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.1236,NaN,NaN,NaN,87.91742,520761,1220,4014005,NaN,2634510,4964528,10.04340668,NaN,NaN,NaN,1514000,82580,NaN,NaN,0.631033549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.17976911,9.502139514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6,2140,7599038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.69047952,2.044556314,3.132145504,9022000000,8.073236593,12.19391312,5.914860485,NaN,NaN,NaN,NaN,NaN,NaN,1.276882519,NaN,27.90387549,18.39734103,28.32568202,28.70812253,4215751110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1975 [YR1975],NaN,NaN,NaN,NaN,NaN,NaN,NaN,6510895769,NaN,NaN,NaN,NaN,NaN,34134838700,41973161484,-2.399195095,-0.363735434,-0.443506202,1.47745E+11,1.47438E+11,1.52961E+11,1.51393E+11,NaN,NaN,NaN,50702938000,50922514000,14244806000,NaN,NaN,NaN,NaN,28.09463625,56.59913435,39122261864,33793595678,40059206763,40232688631,11254488425,11418675832,NaN,0.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.09839,NaN,NaN,NaN,87.62543,513027,1200,3704116,NaN,2626772,4952131,8.009618412,NaN,NaN,NaN,1511000,82580,NaN,NaN,0.588188708,NaN,NaN,NaN,NaN,NaN,76,67000000,35.98188448,6.457775892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8,1882,7578903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.25088509,2.089006539,2.3015374,9394000000,8.239838903,12.67461044,5.007518027,NaN,NaN,NaN,NaN,NaN,NaN,1.451278364,NaN,31.10847724,18.01092541,27.26166723,29.30824468,4848004767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1976 [YR1976],NaN,NaN,NaN,NaN,NaN,NaN,NaN,6374077148,NaN,NaN,NaN,NaN,NaN,36776897100,45227642591,11.05941065,4.578445433,4.410409891,1.54509E+11,1.5394E+11,1.62675E+11,1.58211E+11,44768153000,21560366000,86748171000,56006921000,56167103000,16103405000,19041566000,27781629000,NaN,NaN,28.75252685,59.91628249,45936387355,37530968195,42959976222,43082843446,12352078699,13387942011,21309832784,0.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.29528,NaN,NaN,NaN,87.04474,501843,1390,4277716,NaN,2621379,4944146,10.44669002,NaN,NaN,NaN,1520000,82580,NaN,NaN,0.612758646,NaN,NaN,NaN,NaN,NaN,74,96000000,38.6152867,5.624919435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,1660,7565525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.65442907,1.880161387,2.623920703,11523000000,7.865689671,12.2568739,4.623980708,NaN,NaN,NaN,NaN,NaN,NaN,1.365196811,NaN,31.61915691,17.86233232,28.05469784,29.27185492,5392324295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977 [YR1977],NaN,NaN,NaN,NaN,NaN,NaN,NaN,6813640726,NaN,NaN,NaN,NaN,NaN,43936645058,50391969953,2.3943147,5.079980594,5.009530911,1.62358E+11,1.61652E+11,1.74068E+11,1.65898E+11,47356221000,22551040000,90386508000,61911611000,62037505000,17306745000,20803667000,31282713000,NaN,NaN,27.95395681,60.27759639,49814066978,38429577684,51545758888,51650574473,14409079177,16661465323,26045052868,0.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,492723,1600,4203640,NaN,2621628,4946802,6.657201029,NaN,NaN,NaN,1529000,82580,NaN,NaN,0.488272381,NaN,NaN,NaN,NaN,NaN,71,74000000,40.73704593,5.198712148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.6,1489,7568430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.20715546,1.941623277,2.850505011,14245000000,7.891519298,10.31880327,4.812846533,NaN,NaN,NaN,NaN,NaN,NaN,1.345951891,NaN,31.41366145,17.9992932,27.24482569,29.68463061,6171377078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1978 [YR1978],NaN,NaN,NaN,NaN,NaN,NaN,NaN,9804525357,NaN,NaN,NaN,NaN,NaN,52653709356,56986218163,8.72857004,-0.210653695,-0.20666103,1.62016E+11,1.61318E+11,1.68188E+11,1.65985E+11,46910588000,22972557000,90830765000,65483749000,65578233000,19065654000,22161261000,33086789000,NaN,NaN,29.11509236,59.66798724,49311791077,41783930288,62052259073,62141791908,18066572539,18958761490,31352969772,0.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,466933,2900,4628713,NaN,2618751,4943554,6.648618521,NaN,NaN,NaN,1547000,82580,NaN,NaN,0.453943064,NaN,NaN,NaN,NaN,NaN,68,85000000,42.19312048,5.993016616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.4,1362,7562305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.40472286,1.568401568,3.37137643,16019000000,7.711685682,10.73336907,4.814168185,NaN,NaN,NaN,NaN,NaN,NaN,1.429212612,NaN,33.8517494,18.77754974,25.91289956,31.97954334,7310887117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1979 [YR1979],NaN,NaN,NaN,NaN,NaN,NaN,NaN,14883522738,NaN,NaN,NaN,NaN,NaN,62825317891,72612079133,11.32421252,5.3566999,5.496005257,1.70695E+11,1.70184E+11,1.80558E+11,1.74674E+11,48540304000,24134419000,96934773000,71830084000,71960713000,22181687000,23645055000,37125917000,NaN,NaN,30.88077553,63.31721956,54364224242,46515631354,73937296963,74071758106,22832410705,23982629954,38215045805,0.193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,445103,3400,3982485,NaN,2613535,4935890,5.91337662,NaN,NaN,NaN,1523000,82580,NaN,NaN,0.618458704,NaN,NaN,NaN,NaN,NaN,67,91200000,43.75738963,4.114371171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.6,1273,7549425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.47806694,1.439499622,3.604421462,20252000000,6.94243706,12.35490622,5.591027949,NaN,NaN,NaN,NaN,NaN,NaN,1.433845732,NaN,33.32242332,18.55011633,26.0668429,31.91409161,7894449976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1980 [YR1980],NaN,NaN,NaN,NaN,NaN,NaN,NaN,17725433544,NaN,NaN,NaN,NaN,NaN,69332981870,86525729930,3.681569,1.731485595,1.882860457,1.7365E+11,1.73388E+11,1.83199E+11,1.76338E+11,49569064000,24976672000,98635931000,77151790000,77234799000,24451772000,25411721000,39807165000,NaN,NaN,31.69307154,66.82500562,57467175555,48228136418,82058912997,82147201659,26006990002,28828883216,42339039566,0.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,420935,3200,4826198,NaN,2612783,4936650,7.021634615,NaN,NaN,NaN,1536000,82580,NaN,NaN,0.63791458,NaN,NaN,NaN,NaN,NaN,66,105300000,46.52649766,5.580629168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9,1210,7549433,NaN,2327,6590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.53187814,1.568812245,3.585971879,24444000000,6.436587233,15.48797378,5.207569294,NaN,NaN,NaN,NaN,NaN,NaN,1.420246106,NaN,33.47394154,18.57800458,25.47985475,32.40389067,8741815222,NaN,NaN,51.63000107,NaN,NaN,NaN,NaN,NaN
1981 [YR1981],NaN,NaN,NaN,NaN,NaN,NaN,NaN,13676529640,NaN,NaN,NaN,NaN,NaN,59588828010,84581170381,4.883444958,-0.144294691,-0.050991657,1.734E+11,1.733E+11,1.82315E+11,1.75334E+11,48604385000,24978396000,99464706000,82215016000,82121643000,27131499000,26757914000,42916878000,NaN,NaN,33.00066134,68.39654936,57118732631,50583330914,71034228443,70953553655,23441765163,25143195956,37080419907,0.334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400397,3200,4356211,NaN,2621498,4947212,10.3228708,NaN,NaN,NaN,1549000,82580,NaN,NaN,0.565347206,NaN,NaN,NaN,NaN,NaN,63,84300000,49.69171326,6.716667662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2,1155,7568710,NaN,2390,5862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.44119932,1.74027377,3.416953318,21043000000,6.61006019,18.65706209,4.98845091,NaN,NaN,NaN,NaN,NaN,NaN,1.380051733,NaN,34.56544371,18.94982565,25.36997333,33.50383625,9624063429,NaN,NaN,63.45999908,NaN,NaN,NaN,NaN,NaN
1982 [YR1982],NaN,NaN,NaN,NaN,NaN,NaN,NaN,14949075030,NaN,NaN,NaN,NaN,NaN,59863539659,78645874205,-0.084917994,2.011254708,2.13734489,1.76887E+11,1.77004E+11,1.82357E+11,1.79419E+11,47656249000,24959556000,1.03491E+11,88359974000,88388734000,28046778000,28068545000,47223947000,NaN,NaN,31.74149644,64.11711371,55045927431,50540376564,71275287570,71298486731,22623842865,23075814310,38093044285,0.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,384986,3100,5026041,NaN,2643375,4930765,9.016218776,NaN,NaN,6.245090909,1535000,82580,NaN,NaN,0.432433216,NaN,NaN,NaN,NaN,NaN,62,73100000,52.39296654,5.355289417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.6,1102,7574140,NaN,2233,6864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.28505271,1.533035994,3.263866727,19502000000,6.761130014,16.14149581,4.819250687,NaN,NaN,NaN,NaN,NaN,NaN,1.41299673,NaN,34.99663509,18.1904204,25.4697286,32.44864384,10164022587,NaN,NaN,55.22000122,NaN,NaN,NaN,NaN,NaN
1983 [YR1983],NaN,NaN,NaN,NaN,NaN,NaN,NaN,12575296677,NaN,NaN,NaN,NaN,NaN,60835873955,72607743508,1.583951167,2.97308803,2.988684696,1.82146E+11,1.82294E+11,1.87501E+11,1.84565E+11,48862289000,26005370000,1.0667E+11,94146775000,94382785000,28694241000,29464977000,50843111000,NaN,NaN,30.47819854,62.47218452,57345145910,51340911449,72121016547,72301811705,21981186609,23074387927,38948300138,0.236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,367691,3600,5075517,NaN,2659070,4902840,10.07099971,NaN,NaN,NaN,1439000,82580,NaN,NaN,0.439261058,NaN,NaN,NaN,NaN,NaN,62,132600000,54.14245852,3.472783369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9,1047,7561910,NaN,2345,5770,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.57181018,1.40389829,3.71727228,19423000000,6.617112281,13.8051814,4.434870764,NaN,NaN,NaN,NaN,NaN,NaN,1.391175884,NaN,35.41600129,18.03258878,26.23790825,31.98640529,10741771618,NaN,NaN,56.65999985,NaN,NaN,NaN,NaN,NaN
1984 [YR1984],NaN,NaN,NaN,NaN,NaN,NaN,NaN,10759891541,NaN,NaN,NaN,NaN,NaN,57289504780,70106042140,8.320293364,0.051274763,0.099096075,1.8224E+11,1.82475E+11,1.87409E+11,1.84892E+11,47794587000,26128164000,1.08322E+11,98857490000,99009287000,32376834000,29770560000,53601860000,NaN,NaN,32.75101765,66.5750061,61154763064,55612625897,67985344887,68089737295,22265892305,22995355203,36862567911,0.282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,354479,4000,5353319,NaN,2679016,4882418,11.30499484,NaN,NaN,NaN,1445000,82580,NaN,NaN,0.424895005,NaN,NaN,NaN,NaN,NaN,63,113400000,57.20864746,4.949773408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.3,992,7561434,NaN,2324,6366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.16687529,1.488556749,3.84920801,19629000000,6.524212509,15.09650535,5.324941932,NaN,NaN,NaN,NaN,NaN,NaN,1.414158336,NaN,35.70513024,18.96407751,27.11337725,33.35786895,11719947966,NaN,NaN,59.99000168,NaN,NaN,NaN,NaN,NaN
1985 [YR1985],NaN,NaN,NaN,NaN,NaN,NaN,NaN,11678513740,NaN,NaN,NaN,NaN,NaN,58595220876,70825979699,8.954402076,2.498678497,2.583066142,1.86793E+11,1.87188E+11,1.92583E+11,1.89354E+11,50288964000,27656012000,1.10349E+11,1.0433E+11,1.04514E+11,36433399000,31765805000,56951893000,NaN,NaN,34.92132183,70.08316231,64541479729,60592404025,69386774408,69509477920,24230778798,24397666933,37877023810,0.377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,342779,4100,5551181,NaN,2700321,4864664,10.9277125,NaN,NaN,NaN,1448000,82580,NaN,NaN,0.428828795,NaN,NaN,NaN,NaN,NaN,64,801730000,59.03332392,2.962995804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.7,935,7564985,NaN,2269,14492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.3825663,2.022245438,3.613948635,20986000000,6.36714661,14.85543733,5.047559987,NaN,NaN,NaN,NaN,54700,54700,1.512623567,NaN,35.57299535,18.10378408,26.91968411,32.91489454,12642166232,NaN,NaN,58.68999863,NaN,NaN,NaN,NaN,NaN
1986 [YR1986],NaN,NaN,NaN,NaN,NaN,NaN,NaN,14426653335,NaN,NaN,NaN,NaN,NaN,83439362177,81882181234,-4.052242512,2.301393212,1.881970417,1.91092E+11,1.90711E+11,1.95711E+11,1.94115E+11,51282279000,28696303000,1.13397E+11,1.09881E+11,1.09747E+11,35159289000,33249091000,60473976000,NaN,NaN,31.99771479,64.01459766,62255909695,58137052870,99036164939,98916000000,31689309599,31708292925,54505611537,0.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343823,4060,5108350,NaN,2722325,4847469,9.343520477,NaN,NaN,NaN,1439000,82580,NaN,NaN,0.244763336,NaN,NaN,NaN,NaN,NaN,74,1195600000,60.04010577,2.950997015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.1,877,7569794,NaN,2210,10769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.82093258,1.21354689,3.344085408,26863000000,6.47300113,8.65867496,4.198727134,NaN,NaN,NaN,NaN,NaN,NaN,1.508758541,NaN,36.27470207,17.97233676,26.73434516,32.65232449,13290407913,NaN,NaN,59.36000061,NaN,NaN,NaN,NaN,NaN
1987 [YR1987],NaN,NaN,NaN,NaN,NaN,NaN,NaN,17768883013,NaN,NaN,NaN,NaN,NaN,1.04505E+11,1.04616E+11,3.431828839,1.357168064,1.314696224,1.93685E+11,1.93218E+11,1.99958E+11,1.96973E+11,51449927000,28342556000,1.15231E+11,1.14086E+11,1.13967E+11,35830072000,33943566000,63417945000,NaN,NaN,31.40620496,62.85372263,64642196182,60132217016,1.24168E+11,1.24039E+11,38996595559,39047892904,69022578363,0.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343013,4000,4964599,NaN,2744348,4830238,9.921912735,NaN,NaN,6.669454545,1439000,82580,NaN,NaN,0.205755194,NaN,NaN,NaN,NaN,NaN,75,1383730000,60.8818398,2.436948188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.4,819,7574586,NaN,2249,12259,NaN,23,NaN,NaN,NaN,NaN,NaN,83.54283611,1.763830757,3.561152591,32724000000,6.041042133,7.225292164,3.71060058,NaN,NaN,NaN,NaN,NaN,NaN,1.416677903,NaN,36.85558376,17.72008416,26.8596882,32.68577749,13809291949,NaN,NaN,61.52999878,NaN,NaN,NaN,NaN,NaN
1988 [YR1988],NaN,NaN,NaN,NaN,NaN,NaN,NaN,16043317040,NaN,NaN,NaN,NaN,NaN,1.12922E+11,1.37095E+11,8.256938593,3.295879898,3.836248303,2.00069E+11,2.0063E+11,2.08171E+11,2.03604E+11,53232283000,29741011000,1.1858E+11,1.19645E+11,1.19975E+11,39567855000,35317258000,66681812000,NaN,NaN,33.07092579,66.56254959,70746015234,65097297250,1.33339E+11,1.33707E+11,44096573052,44657529254,74313843753,0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,350734,4500,5359343,NaN,2768641,4816676,8.27223826,NaN,NaN,NaN,1458000,82580,NaN,NaN,0.211792291,NaN,NaN,NaN,NaN,NaN,80,1989650000,62.04816594,1.526855442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8,770,7585317,NaN,2212,15174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.32595396,1.284382824,3.679604383,36223000000,5.70913192,5.638603694,4.425351377,NaN,4.208404,NaN,NaN,NaN,NaN,1.299181144,NaN,37.16994187,18.56280078,25.91415801,33.60692399,14650843368,NaN,NaN,61.13999939,NaN,NaN,NaN,NaN,NaN
1989 [YR1989],NaN,NaN,NaN,NaN,NaN,NaN,NaN,16881871851,NaN,NaN,NaN,NaN,NaN,1.12789E+11,1.47034E+11,10.544071,3.887074818,4.240030915,2.07846E+11,2.09137E+11,2.16525E+11,2.11433E+11,54730846000,30819798000,1.23921E+11,1.27981E+11,1.28463E+11,44812888000,37477025000,71755301000,NaN,NaN,35.01520285,70.53835909,77932652607,71961202491,1.33106E+11,1.33607E+11,46607267811,47283383255,74628498180,0.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.67476,NaN,11.28604031,NaN,94.2875,360542,4450,5009116,NaN,2801639,4817928,9.76502899,NaN,NaN,NaN,1459000,82580,NaN,NaN,0.272208269,NaN,NaN,NaN,NaN,NaN,87,26209560000,63.64177619,2.964760556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.4,736,7619567,NaN,2105,16329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.2533797,1.273324633,3.637952959,38980000000,5.480921779,5.682418481,4.723379965,NaN,4.33863,NaN,NaN,48000,48000,1.234154925,NaN,35.75346368,17.80575187,26.1254777,32.9085864,15607944594,NaN,NaN,60.95000076,NaN,NaN,NaN,NaN,NaN
